no;bagian;fungsi;nama;nopek;january_training;january_sertifikasi_kompetensi;january_mobile_learning;february_training;february_sertifikasi_kompetensi;february_mobile_learning;march_training;march_sertifikasi_kompetensi;march_mobile_learning;april_training;april_sertifikasi_kompetensi;april_mobile_learning;may_training;may_sertifikasi_kompetensi;may_mobile_learning;june_training;june_sertifikasi_kompetensi;june_mobile_learning;july_training;july_sertifikasi_kompetensi;july_mobile_learning;august_training;august_sertifikasi_kompetensi;august_mobile_learning;september_training;september_sertifikasi_kompetensi;september_mobile_learning;data_issue
146;Oil Movement 60 & NBM;Processing Line A;Employee_0146;ID0146;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;FALSE
147;Oil Movement 60 & NBM;Processing Line A;Employee_0147;ID0147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
148;Oil Movement 60 & NBM;Processing Line A;Employee_0148;ID0148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
149;Oil Movement 60 & NBM;Processing Line A;Employee_0149;ID0149;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;FALSE
150;Oil Movement 60 & NBM;Processing Line A;Employee_0150;ID0150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
151;Oil Movement 60 & NBM;Processing Line A;Employee_0151;ID0151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
152;Oil Movement 60 & NBM;Processing Line A;Employee_0152;ID0152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
153;Oil Movement 60 & NBM;Processing Line A;Employee_0153;ID0153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
154;Oil Movement 60 & NBM;Processing Line A;Employee_0154;ID0154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
155;Oil Movement 60 & NBM;Processing Line A;Employee_0155;ID0155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
156;Oil Movement 60 & NBM;Processing Line A;Employee_0156;ID0156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
157;Oil Movement 60 & NBM;Processing Line A;Employee_0157;ID0157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
158;Oil Movement 60 & NBM;Processing Line A;Employee_0158;ID0158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;FALSE
159;Oil Movement 60 & NBM;Processing Line A;Employee_0159;ID0159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
160;Oil Movement 60 & NBM;Processing Line A;Employee_0160;ID0160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
161;Oil Movement 60 & NBM;Processing Line A;Employee_0161;ID0161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
162;Oil Movement 60 & NBM;Processing Line A;Employee_0162;ID0162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
163;Oil Movement 60 & NBM;Processing Line A;Employee_0163;ID0163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;0;FALSE
164;Oil Movement 60 & NBM;Processing Line A;Employee_0164;ID0164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
165;Oil Movement 60 & NBM;Processing Line A;Employee_0165;ID0165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;FALSE
166;Oil Movement 60 & NBM;Processing Line A;Employee_0166;ID0166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
167;Oil Movement 60 & NBM;Processing Line A;Employee_0167;ID0167;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;FALSE
168;Oil Movement 60 & NBM;Processing Line A;Employee_0168;ID0168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
169;Oil Movement 60 & NBM;Processing Line A;Employee_0169;ID0169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
170;Oil Movement 60 & NBM;Processing Line A;Employee_0170;ID0170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;FALSE
171;Oil Movement 60 & NBM;Processing Line A;Employee_0171;ID0171;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;FALSE
172;Oil Movement 60 & NBM;Processing Line A;Employee_0172;ID0172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
173;Oil Movement 60 & NBM;Processing Line A;Employee_0173;ID0173;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;FALSE
174;Oil Movement 60 & NBM;Processing Line A;Employee_0174;ID0174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
175;Oil Movement 60 & NBM;Processing Line A;Employee_0175;ID0175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
176;Oil Movement 60 & NBM;Processing Line A;Employee_0176;ID0176;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
177;Oil Movement 60 & NBM;Processing Line A;Employee_0177;ID0177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;FALSE
178;Oil Movement 60 & NBM;Processing Line A;Employee_0178;ID0178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
179;Oil Movement 60 & NBM;Processing Line A;Employee_0179;ID0179;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;FALSE
180;Oil Movement 60 & NBM;Processing Line A;Employee_0180;ID0180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
181;Oil Movement 60 & NBM;Processing Line A;Employee_0181;ID0181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
182;Oil Movement 60 & NBM;Processing Line A;Employee_0182;ID0182;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
183;Oil Movement 60 & NBM;Processing Line A;Employee_0183;ID0183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
184;Oil Movement 60 & NBM;Processing Line A;Employee_0184;ID0184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
185;Oil Movement 60 & NBM;Processing Line A;Employee_0185;ID0185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
186;Oil Movement 60 & NBM;Processing Line A;Employee_0186;ID0186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
187;Oil Movement 60 & NBM;Processing Line A;Employee_0187;ID0187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
188;Oil Movement 60 & NBM;Processing Line A;Employee_0188;ID0188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
189;Oil Movement 60 & NBM;Processing Line A;Employee_0189;ID0189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
190;Oil Movement 60 & NBM;Processing Line A;Employee_0190;ID0190;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
191;Oil Movement 60 & NBM;Processing Line A;Employee_0191;ID0191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
192;Oil Movement 60 & NBM;Processing Line A;Employee_0192;ID0192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
193;Oil Movement 60 & NBM;Processing Line A;Employee_0193;ID0193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
194;Oil Movement 60 & NBM;Processing Line A;Employee_0194;ID0194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
195;Oil Movement 60 & NBM;Processing Line A;Employee_0195;ID0195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
196;Oil Movement 60 & NBM;Processing Line A;Employee_0196;ID0196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
197;Oil Movement 60 & NBM;Processing Line A;Employee_0197;ID0197;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
198;Oil Movement 60 & NBM;Processing Line A;Employee_0198;ID0198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
199;Oil Movement 60 & NBM;Processing Line A;Employee_0199;ID0199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
200;Oil Movement 60 & NBM;Processing Line A;Employee_0200;ID0200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
201;Oil Movement 60 & NBM;Processing Line A;Employee_0201;ID0201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
202;Oil Movement 60 & NBM;Processing Line A;Employee_0202;ID0202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
203;Oil Movement 60 & NBM;Processing Line A;Employee_0203;ID0203;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;FALSE
204;Oil Movement 60 & NBM;Processing Line A;Employee_0204;ID0204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
205;Oil Movement 60 & NBM;Processing Line A;Employee_0205;ID0205;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
206;Oil Movement 60 & NBM;Processing Line A;Employee_0206;ID0206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
207;Oil Movement 60 & NBM;Processing Line A;Employee_0207;ID0207;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
208;Oil Movement 60 & NBM;Processing Line A;Employee_0208;ID0208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
209;Oil Movement 60 & NBM;Processing Line A;Employee_0209;ID0209;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
210;Oil Movement 60 & NBM;Processing Line A;Employee_0210;ID0210;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
211;Oil Movement 60 & NBM;Processing Line A;Employee_0211;ID0211;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
212;Oil Movement 60 & NBM;Processing Line A;Employee_0212;ID0212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;FALSE
213;Oil Movement 60 & NBM;Processing Line A;Employee_0213;ID0213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
214;Oil Movement 60 & NBM;Processing Line A;Employee_0214;ID0214;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
215;Oil Movement 60 & NBM;Processing Line A;Employee_0215;ID0215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
216;Oil Movement 60 & NBM;Processing Line A;Employee_0216;ID0216;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
217;Oil Movement 60 & NBM;Processing Line A;Employee_0217;ID0217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
218;Oil Movement 60 & NBM;Processing Line A;Employee_0218;ID0218;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
219;Oil Movement 60 & NBM;Processing Line A;Employee_0219;ID0219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
220;Oil Movement 60 & NBM;Processing Line A;Employee_0220;ID0220;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
221;Oil Movement 60 & NBM;Processing Line A;Employee_0221;ID0221;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;FALSE
222;Oil Movement 60 & NBM;Processing Line A;Employee_0222;ID0222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
223;Oil Movement 60 & NBM;Processing Line A;Employee_0223;ID0223;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
224;Oil Movement 60 & NBM;Processing Line A;Employee_0224;ID0224;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
225;Oil Movement 60 & NBM;Processing Line A;Employee_0225;ID0225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
226;Oil Movement 60 & NBM;Processing Line A;Employee_0226;ID0226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
227;Oil Movement 70;Processing Line A;Employee_0227;ID0227;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
228;Oil Movement 70;Processing Line A;Employee_0228;ID0228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
229;Oil Movement 70;Processing Line A;Employee_0229;ID0229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
230;Oil Movement 70;Processing Line A;Employee_0230;ID0230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
231;Oil Movement 70;Processing Line A;Employee_0231;ID0231;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
232;Oil Movement 70;Processing Line A;Employee_0232;ID0232;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
233;Oil Movement 70;Processing Line A;Employee_0233;ID0233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
234;Oil Movement 70;Processing Line A;Employee_0234;ID0234;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
235;Oil Movement 70;Processing Line A;Employee_0235;ID0235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
236;Oil Movement 70;Processing Line A;Employee_0236;ID0236;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
237;Oil Movement 70;Processing Line A;Employee_0237;ID0237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
238;Oil Movement 70;Processing Line A;Employee_0238;ID0238;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
239;Oil Movement 70;Processing Line A;Employee_0239;ID0239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
240;Oil Movement 70;Processing Line A;Employee_0240;ID0240;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
241;Oil Movement 70;Processing Line A;Employee_0241;ID0241;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
242;Oil Movement 70;Processing Line A;Employee_0242;ID0242;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
243;Oil Movement 70;Processing Line A;Employee_0243;ID0243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;FALSE
244;Oil Movement 70;Processing Line A;Employee_0244;ID0244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
245;Oil Movement 70;Processing Line A;Employee_0245;ID0245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;FALSE
246;Oil Movement 70;Processing Line A;Employee_0246;ID0246;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
247;Oil Movement 70;Processing Line A;Employee_0247;ID0247;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
248;Oil Movement 70;Processing Line A;Employee_0248;ID0248;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
249;Oil Movement 70;Processing Line A;Employee_0249;ID0249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
250;Oil Movement 70;Processing Line A;Employee_0250;ID0250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
251;Oil Movement 70;Processing Line A;Employee_0251;ID0251;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
252;Oil Movement 70;Processing Line A;Employee_0252;ID0252;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
253;Oil Movement 70;Processing Line A;Employee_0253;ID0253;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
254;Oil Movement 70;Processing Line A;Employee_0254;ID0254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
255;Oil Movement 70;Processing Line A;Employee_0255;ID0255;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
256;Oil Movement 70;Processing Line A;Employee_0256;ID0256;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;FALSE
257;Oil Movement 70;Processing Line A;Employee_0257;ID0257;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
258;Oil Movement 70;Processing Line A;Employee_0258;ID0258;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
259;Oil Movement 70;Processing Line A;Employee_0259;ID0259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
260;Oil Movement 70;Processing Line A;Employee_0260;ID0260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
261;Oil Movement 70;Processing Line A;Employee_0261;ID0261;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
262;Oil Movement 70;Processing Line A;Employee_0262;ID0262;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
263;Oil Movement 70;Processing Line A;Employee_0263;ID0263;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
264;Oil Movement 70;Processing Line A;Employee_0264;ID0264;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
265;Oil Movement 70;Processing Line A;Employee_0265;ID0265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
266;Oil Movement 70;Processing Line A;Employee_0266;ID0266;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
267;Oil Movement 70;Processing Line A;Employee_0267;ID0267;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
268;Oil Movement 70;Processing Line A;Employee_0268;ID0268;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
269;Oil Movement 70;Processing Line A;Employee_0269;ID0269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
270;Oil Movement 70;Processing Line A;Employee_0270;ID0270;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
271;Oil Movement 70;Processing Line A;Employee_0271;ID0271;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
272;Oil Movement 70;Processing Line A;Employee_0272;ID0272;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
273;Oil Movement 70;Processing Line A;Employee_0273;ID0273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
274;Oil Movement 70;Processing Line A;Employee_0274;ID0274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
275;Oil Movement 70;Processing Line A;Employee_0275;ID0275;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;FALSE
276;Oil Movement 70;Processing Line A;Employee_0276;ID0276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
277;Oil Movement 70;Processing Line A;Employee_0277;ID0277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
278;Production II;Processing Line B;Employee_0278;ID0278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
279;SRU & IPAL;Processing Line B;Employee_0279;ID0279;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
280;SRU & IPAL;Processing Line B;Employee_0280;ID0280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
281;SRU & IPAL;Processing Line B;Employee_0281;ID0281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
282;SRU & IPAL;Processing Line B;Employee_0282;ID0282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;FALSE
283;SRU & IPAL;Processing Line B;Employee_0283;ID0283;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
284;SRU & IPAL;Processing Line B;Employee_0284;ID0284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
285;SRU & IPAL;Processing Line B;Employee_0285;ID0285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
286;SRU & IPAL;Processing Line B;Employee_0286;ID0286;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
287;SRU & IPAL;Processing Line B;Employee_0287;ID0287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;FALSE
288;SRU & IPAL;Processing Line B;Employee_0288;ID0288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;FALSE
289;SRU & IPAL;Processing Line B;Employee_0289;ID0289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;FALSE
290;SRU & IPAL;Processing Line B;Employee_0290;ID0290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;FALSE
291;SRU & IPAL;Processing Line B;Employee_0291;ID0291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
292;SRU & IPAL;Processing Line B;Employee_0292;ID0292;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
293;SRU & IPAL;Processing Line B;Employee_0293;ID0293;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;FALSE
294;SRU & IPAL;Processing Line B;Employee_0294;ID0294;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;FALSE
