record_id;id_pekerja;training_id;start_date;end_date;bulan;lokasi;dur;status;expire_date;month_ed;year_ed;sumber_data
1018;ID0586;3332;30/06/2025;30/06/2025;June;Purwokerto;1;Aktif;30/06/2025;6;2025;SAP
1019;ID0586;3339;30/06/2025;30/06/2025;June;Cilacap;1;Aktif;30/06/2025;6;2025;SAP
1020;ID0586;3340;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1021;ID0614;920;30/06/2025;30/06/2025;June;Yogyakarta;1;Aktif;30/06/2025;6;2025;SAP
1022;ID0614;3322;30/06/2025;30/06/2025;June;Cilacap;1;Aktif;30/06/2025;6;2025;SAP
1023;ID0614;936;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1024;ID0614;922;30/06/2025;30/06/2025;June;Palembang;1;Aktif;30/06/2025;6;2025;SAP
1025;ID0614;930;30/06/2025;30/06/2025;June;Cilacap;1;Aktif;30/06/2025;6;2025;SAP
1026;ID0614;3321;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1027;ID0614;3324;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1028;ID0614;3326;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1029;ID0636;4076;30/06/2025;30/06/2025;June;Yogyakarta;1;Aktif;30/06/2025;6;2025;SAP
1030;ID0640;7454;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1031;ID0658;7454;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1032;ID0658;3339;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1033;ID0682;7454;30/06/2025;30/06/2025;June;Purwokerto;1;Aktif;30/06/2025;6;2025;SAP
1034;ID0682;4105;30/06/2025;30/06/2025;June;Semarang;1;Aktif;30/06/2025;6;2025;SAP
1035;ID0682;3332;30/06/2025;30/06/2025;June;Palembang;1;Aktif;30/06/2025;6;2025;SAP
1036;ID0682;5094;30/06/2025;30/06/2025;June;Yogyakarta;1;Aktif;30/06/2025;6;2025;SAP
1037;ID0682;6676;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1038;ID0682;3326;30/06/2025;30/06/2025;June;Cilacap;1;Aktif;30/06/2025;6;2025;SAP
1039;ID0682;2703;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1040;ID0692;7454;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1041;ID0965;2622;30/06/2025;30/06/2025;June;Cilacap;1;Aktif;30/06/2025;6;2025;SAP
1042;ID0965;3421;30/06/2025;30/06/2025;June;Cirebon;1;Aktif;30/06/2025;6;2025;SAP
1043;ID0963;7454;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1044;ID0963;3331;30/06/2025;30/06/2025;June;Palembang;1;Aktif;30/06/2025;6;2025;SAP
1045;ID0963;3419;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1046;ID0963;927;30/06/2025;30/06/2025;June;Cilacap;1;Aktif;30/06/2025;6;2025;SAP
1047;ID0963;2703;30/06/2025;30/06/2025;June;Bandung;1;Aktif;30/06/2025;6;2025;SAP
1048;ID1024;925;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1049;ID1069;7454;30/06/2025;30/06/2025;June;Yogyakarta;1;Aktif;30/06/2025;6;2025;SAP
1050;ID0714;7454;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1051;ID0746;7454;30/06/2025;30/06/2025;June;Yogyakarta;1;Aktif;30/06/2025;6;2025;SAP
1052;ID0746;4664;30/06/2025;30/06/2025;June;Cilacap;1;Aktif;30/06/2025;6;2025;SAP
1053;ID0746;4665;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1054;ID0746;6538;30/06/2025;30/06/2025;June;Bandung;1;Aktif;30/06/2025;6;2025;SAP
1055;ID0746;3332;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1056;ID0746;5094;30/06/2025;30/06/2025;June;Purwokerto;1;Aktif;30/06/2025;6;2025;SAP
1057;ID0746;3418;30/06/2025;30/06/2025;June;Cirebon;1;Aktif;30/06/2025;6;2025;SAP
1058;ID1342;3418;30/06/2025;30/06/2025;June;Yogyakarta;1;Aktif;30/06/2025;6;2025;SAP
1059;ID0041;7454;30/06/2025;30/06/2025;June;Palembang;1;Aktif;30/06/2025;6;2025;SAP
1060;ID0557;3330;30/06/2025;30/06/2025;June;Jakarta;1;Aktif;30/06/2025;6;2025;SAP
1061;ID0179;126;30/06/2025;02/07/2025;June;Bandung;3;Aktif;02/07/2025;7;2025;SAP
1062;ID0149;329;03/07/2025;04/07/2025;July;Jakarta;2;Aktif;04/07/2025;7;2025;SAP
1063;ID0167;329;03/07/2025;04/07/2025;July;Purwokerto;2;Aktif;04/07/2025;7;2025;SAP
1064;ID0267;329;03/07/2025;04/07/2025;July;Purwokerto;2;Aktif;04/07/2025;7;2025;SAP
1065;ID0480;329;03/07/2025;04/07/2025;July;Jakarta;2;Aktif;04/07/2025;7;2025;SAP
1066;ID0484;329;03/07/2025;04/07/2025;July;Bandung;2;Aktif;04/07/2025;7;2025;SAP
1067;ID0502;329;03/07/2025;04/07/2025;July;Yogyakarta;2;Aktif;04/07/2025;7;2025;SAP
1068;ID0179;329;03/07/2025;04/07/2025;July;Jakarta;2;Aktif;04/07/2025;7;2025;SAP
1069;ID1046;1303;07/07/2025;16/07/2025;July;Bandung;10;Aktif;16/07/2025;7;2025;SAP
1070;ID1353;1303;07/07/2025;16/07/2025;July;Purwokerto;10;Aktif;16/07/2025;7;2025;SAP
1071;ID1473;1303;07/07/2025;16/07/2025;July;Cilacap;10;Aktif;16/07/2025;7;2025;SAP
1072;ID1455;1303;07/07/2025;16/07/2025;July;Jakarta;10;Aktif;16/07/2025;7;2025;SAP
1073;ID1343;1303;07/07/2025;16/07/2025;July;Purwokerto;10;Aktif;16/07/2025;7;2025;SAP
1074;ID0834;1303;07/07/2025;16/07/2025;July;Palembang;10;Aktif;16/07/2025;7;2025;SAP
1075;ID0058;1303;07/07/2025;16/07/2025;July;Purwokerto;10;Aktif;16/07/2025;7;2025;SAP
1076;ID1315;1303;07/07/2025;16/07/2025;July;Bogor;10;Aktif;16/07/2025;7;2025;SAP
1077;ID0224;1303;07/07/2025;16/07/2025;July;Jakarta;10;Aktif;16/07/2025;7;2025;SAP
1078;ID1384;1303;07/07/2025;16/07/2025;July;Cilacap;10;Aktif;16/07/2025;7;2025;SAP
1079;ID1465;1303;07/07/2025;16/07/2025;July;Jakarta;10;Aktif;16/07/2025;7;2025;SAP
1080;ID1437;1303;07/07/2025;16/07/2025;July;Jakarta;10;Aktif;16/07/2025;7;2025;SAP
1081;ID1419;1303;07/07/2025;16/07/2025;July;Purwokerto;10;Aktif;16/07/2025;7;2025;SAP
1082;ID0288;1303;07/07/2025;16/07/2025;July;Yogyakarta;10;Aktif;16/07/2025;7;2025;SAP
1083;ID0485;1303;07/07/2025;16/07/2025;July;Semarang;10;Aktif;16/07/2025;7;2025;SAP
1084;ID0533;1303;07/07/2025;16/07/2025;July;Jakarta;10;Aktif;16/07/2025;7;2025;SAP
1085;ID0827;1303;07/07/2025;16/07/2025;July;Cirebon;10;Aktif;16/07/2025;7;2025;SAP
1086;ID1008;1303;07/07/2025;16/07/2025;July;Jakarta;10;Aktif;16/07/2025;7;2025;SAP
1087;ID0850;1303;07/07/2025;16/07/2025;July;Jakarta;10;Aktif;16/07/2025;7;2025;SAP
1088;ID1156;1303;07/07/2025;16/07/2025;July;Jakarta;10;Aktif;16/07/2025;7;2025;SAP
1089;ID1167;1303;07/07/2025;16/07/2025;July;Cilacap;10;Aktif;16/07/2025;7;2025;SAP
1090;ID1340;1303;07/07/2025;16/07/2025;July;Bandung;10;Aktif;16/07/2025;7;2025;SAP
1091;ID1064;1303;07/07/2025;16/07/2025;July;Jakarta;10;Aktif;16/07/2025;7;2025;SAP
1092;ID1124;1303;07/07/2025;16/07/2025;July;Jakarta;10;Aktif;16/07/2025;7;2025;SAP
1093;ID0707;1303;07/07/2025;16/07/2025;July;Yogyakarta;10;Aktif;16/07/2025;7;2025;SAP
1094;ID1462;1303;07/07/2025;16/07/2025;July;Jakarta;10;Aktif;16/07/2025;7;2025;SAP
1095;ID1459;1303;07/07/2025;16/07/2025;July;Jakarta;10;Aktif;16/07/2025;7;2025;SAP
1096;ID0019;3409;07/07/2025;10/07/2025;July;Purwokerto;4;Aktif;10/07/2025;7;2025;SAP
1097;ID1312;4724;28/07/2025;30/07/2025;July;Palembang;3;Aktif;30/07/2025;7;2025;SAP
1098;ID1438;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1099;ID1353;4533;28/07/2025;28/07/2025;July;Jakarta;1;Aktif;28/07/2025;7;2025;SAP
1100;ID1409;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1101;ID0188;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1102;ID0182;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1103;ID0653;4724;28/07/2025;30/07/2025;July;Yogyakarta;3;Aktif;30/07/2025;7;2025;SAP
1104;ID0522;4724;28/07/2025;30/07/2025;July;Semarang;3;Aktif;30/07/2025;7;2025;SAP
1105;ID0296;4724;28/07/2025;30/07/2025;July;Purwokerto;3;Aktif;30/07/2025;7;2025;SAP
1106;ID0552;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1107;ID0646;4724;28/07/2025;30/07/2025;July;Surabaya;3;Aktif;30/07/2025;7;2025;SAP
1108;ID0802;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1109;ID0297;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1110;ID1052;4724;28/07/2025;30/07/2025;July;Purwokerto;3;Aktif;30/07/2025;7;2025;SAP
1111;ID0952;4724;28/07/2025;30/07/2025;July;Yogyakarta;3;Aktif;30/07/2025;7;2025;SAP
1112;ID1102;4724;28/07/2025;30/07/2025;July;Purwokerto;3;Aktif;30/07/2025;7;2025;SAP
1113;ID1112;4724;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;SAP
1114;ID1457;4724;28/07/2025;30/07/2025;July;Bandung;3;Aktif;30/07/2025;7;2025;SAP
1115;ID0892;4724;28/07/2025;30/07/2025;July;Yogyakarta;3;Aktif;30/07/2025;7;2025;SAP
1116;ID0907;4724;28/07/2025;30/07/2025;July;Bandung;3;Aktif;30/07/2025;7;2025;SAP
1117;ID0891;4724;28/07/2025;30/07/2025;July;Yogyakarta;3;Aktif;30/07/2025;7;2025;SAP
1118;ID0882;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1119;ID1420;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1120;ID0562;4724;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;SAP
1121;ID0319;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1122;ID0343;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1123;ID0568;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1124;ID0186;4724;28/07/2025;30/07/2025;July;Bandung;3;Aktif;30/07/2025;7;2025;SAP
1125;ID0344;4724;28/07/2025;30/07/2025;July;Bandung;3;Aktif;30/07/2025;7;2025;SAP
1126;ID0437;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1127;ID0289;4724;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;SAP
1128;ID0253;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1129;ID0331;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1130;ID0499;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1131;ID1003;4724;28/07/2025;30/07/2025;July;Bandung;3;Aktif;30/07/2025;7;2025;SAP
1132;ID0440;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1133;ID0314;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1134;ID0354;4724;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;SAP
1135;ID0318;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1136;ID0320;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1137;ID0187;4724;28/07/2025;30/07/2025;July;Bandung;3;Aktif;30/07/2025;7;2025;SAP
1138;ID0606;4724;28/07/2025;30/07/2025;July;Yogyakarta;3;Aktif;30/07/2025;7;2025;SAP
1139;ID0247;4724;28/07/2025;30/07/2025;July;Yogyakarta;3;Aktif;30/07/2025;7;2025;SAP
1140;ID0565;4724;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;SAP
1141;ID0742;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1142;ID0548;4724;28/07/2025;30/07/2025;July;Semarang;3;Aktif;30/07/2025;7;2025;SAP
1143;ID0463;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1144;ID1455;4533;28/07/2025;28/07/2025;July;Jakarta;1;Aktif;28/07/2025;7;2025;SAP
1145;ID1239;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1146;ID0058;4533;28/07/2025;28/07/2025;July;Semarang;1;Aktif;28/07/2025;7;2025;SAP
1147;ID0115;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1148;ID0085;4724;28/07/2025;30/07/2025;July;Purwokerto;3;Aktif;30/07/2025;7;2025;SAP
1149;ID0159;4724;28/07/2025;30/07/2025;July;Yogyakarta;3;Aktif;30/07/2025;7;2025;SAP
1150;ID0160;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1151;ID1465;4533;28/07/2025;28/07/2025;July;Jakarta;1;Aktif;28/07/2025;7;2025;SAP
1152;ID1437;4533;28/07/2025;28/07/2025;July;Palembang;1;Aktif;28/07/2025;7;2025;SAP
1153;ID0273;4724;28/07/2025;30/07/2025;July;Semarang;3;Aktif;30/07/2025;7;2025;SAP
1154;ID0399;4724;28/07/2025;30/07/2025;July;Palembang;3;Aktif;30/07/2025;7;2025;SAP
1155;ID0381;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1156;ID0387;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1157;ID0414;4724;28/07/2025;30/07/2025;July;Palembang;3;Aktif;30/07/2025;7;2025;SAP
1158;ID0485;4533;28/07/2025;28/07/2025;July;Jakarta;1;Aktif;28/07/2025;7;2025;SAP
1159;ID0625;4724;28/07/2025;30/07/2025;July;Sungai Gerong;3;Aktif;30/07/2025;7;2025;SAP
1160;ID0626;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1161;ID0662;4724;28/07/2025;30/07/2025;July;Surabaya;3;Aktif;30/07/2025;7;2025;SAP
1162;ID0675;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1163;ID0688;4724;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;SAP
1164;ID0697;4724;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;SAP
1165;ID1008;4533;28/07/2025;28/07/2025;July;Jakarta;1;Aktif;28/07/2025;7;2025;SAP
1166;ID0850;4533;28/07/2025;28/07/2025;July;Jakarta;1;Aktif;28/07/2025;7;2025;SAP
1167;ID0943;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1168;ID1314;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1169;ID0950;4724;28/07/2025;30/07/2025;July;Bandung;3;Aktif;30/07/2025;7;2025;SAP
1170;ID0962;4724;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;SAP
1171;ID0965;4724;28/07/2025;30/07/2025;July;Purwokerto;3;Aktif;30/07/2025;7;2025;SAP
1172;ID0972;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1173;ID1019;4724;28/07/2025;30/07/2025;July;Palembang;3;Aktif;30/07/2025;7;2025;SAP
1174;ID1156;4533;28/07/2025;28/07/2025;July;Cilacap;1;Aktif;28/07/2025;7;2025;SAP
1175;ID1167;4533;28/07/2025;28/07/2025;July;Purwokerto;1;Aktif;28/07/2025;7;2025;SAP
1176;ID1340;4533;28/07/2025;28/07/2025;July;Purwokerto;1;Aktif;28/07/2025;7;2025;SAP
1177;ID1313;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1178;ID1107;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1179;ID0765;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1180;ID0797;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1181;ID0707;4533;28/07/2025;28/07/2025;July;Jakarta;1;Aktif;28/07/2025;7;2025;SAP
1182;ID1206;4533;28/07/2025;28/07/2025;July;Jakarta;1;Aktif;28/07/2025;7;2025;SAP
1183;ID1252;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1184;ID0756;4724;28/07/2025;30/07/2025;July;Purwokerto;3;Aktif;30/07/2025;7;2025;SAP
1185;ID1235;4724;28/07/2025;30/07/2025;July;Yogyakarta;3;Aktif;30/07/2025;7;2025;SAP
1186;ID1462;4533;28/07/2025;28/07/2025;July;Jakarta;1;Aktif;28/07/2025;7;2025;SAP
1187;ID1038;4724;28/07/2025;30/07/2025;July;Cilacap;3;Aktif;30/07/2025;7;2025;SAP
1188;ID0020;4724;28/07/2025;30/07/2025;July;Jakarta;3;Aktif;30/07/2025;7;2025;SAP
1189;ID0053;4724;28/07/2025;30/07/2025;July;Purwokerto;3;Aktif;30/07/2025;7;2025;SAP
1190;ID1459;4533;28/07/2025;28/07/2025;July;Jakarta;1;Aktif;28/07/2025;7;2025;SAP
1191;ID0119;4724;28/07/2025;30/07/2025;July;Palembang;3;Aktif;30/07/2025;7;2025;SAP
1192;ID0637;3409;28/07/2025;31/07/2025;July;Cilacap;4;Aktif;31/07/2025;7;2025;SAP
1193;ID1046;4533;30/07/2025;30/07/2025;July;Palembang;1;Aktif;30/07/2025;7;2025;SAP
1194;ID1473;4533;30/07/2025;30/07/2025;July;Purwokerto;1;Aktif;30/07/2025;7;2025;SAP
1195;ID1343;4533;30/07/2025;30/07/2025;July;Jakarta;1;Aktif;30/07/2025;7;2025;SAP
1196;ID1315;4533;30/07/2025;30/07/2025;July;Jakarta;1;Aktif;30/07/2025;7;2025;SAP
1197;ID0224;4533;30/07/2025;30/07/2025;July;Jakarta;1;Aktif;30/07/2025;7;2025;SAP
1198;ID1384;4533;30/07/2025;30/07/2025;July;Jakarta;1;Aktif;30/07/2025;7;2025;SAP
1199;ID1419;4533;30/07/2025;30/07/2025;July;Purwokerto;1;Aktif;30/07/2025;7;2025;SAP
1200;ID0288;4533;30/07/2025;30/07/2025;July;Palembang;1;Aktif;30/07/2025;7;2025;SAP
1201;ID0533;4533;30/07/2025;30/07/2025;July;Purwokerto;1;Aktif;30/07/2025;7;2025;SAP
1202;ID1064;4533;30/07/2025;30/07/2025;July;Purwokerto;1;Aktif;30/07/2025;7;2025;SAP
1203;ID1124;4533;30/07/2025;30/07/2025;July;Jakarta;1;Aktif;30/07/2025;7;2025;SAP
1204;ID0933;4533;30/07/2025;30/07/2025;July;Yogyakarta;1;Aktif;30/07/2025;7;2025;SAP
1205;ID0505;6321;31/07/2025;01/08/2025;July;Bandung;2;Aktif;01/08/2025;8;2025;SAP
1206;ID1312;6321;31/07/2025;01/08/2025;July;Purwokerto;2;Aktif;01/08/2025;8;2025;SAP
1207;ID1450;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1208;ID1409;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1209;ID0596;3418;31/07/2025;31/07/2025;July;Semarang;1;Aktif;31/07/2025;7;2025;SAP
1210;ID0182;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1211;ID0653;6321;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;SAP
1212;ID0735;6321;31/07/2025;01/08/2025;July;Palembang;2;Aktif;01/08/2025;8;2025;SAP
1213;ID0522;6321;31/07/2025;01/08/2025;July;Cirebon;2;Aktif;01/08/2025;8;2025;SAP
1214;ID0646;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1215;ID0802;6321;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;SAP
1216;ID1087;6321;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;SAP
1217;ID0961;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1218;ID1005;6321;31/07/2025;01/08/2025;July;Bandung;2;Aktif;01/08/2025;8;2025;SAP
1219;ID1071;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1220;ID0935;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1221;ID1039;6321;31/07/2025;01/08/2025;July;Cirebon;2;Aktif;01/08/2025;8;2025;SAP
1222;ID0895;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1223;ID0892;6321;31/07/2025;01/08/2025;July;Yogyakarta;2;Aktif;01/08/2025;8;2025;SAP
1224;ID0907;6321;31/07/2025;01/08/2025;July;Bandung;2;Aktif;01/08/2025;8;2025;SAP
1225;ID0891;6321;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;SAP
1226;ID0871;6321;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;SAP
1227;ID0882;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1228;ID1420;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1229;ID0562;6321;31/07/2025;01/08/2025;July;Bandung;2;Aktif;01/08/2025;8;2025;SAP
1230;ID0319;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1231;ID0343;6321;31/07/2025;01/08/2025;July;Purwokerto;2;Aktif;01/08/2025;8;2025;SAP
1232;ID0568;6321;31/07/2025;01/08/2025;July;Semarang;2;Aktif;01/08/2025;8;2025;SAP
1233;ID0186;6321;31/07/2025;01/08/2025;July;Semarang;2;Aktif;01/08/2025;8;2025;SAP
1234;ID0344;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1235;ID0437;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1236;ID0289;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1237;ID0253;6321;31/07/2025;01/08/2025;July;Yogyakarta;2;Aktif;01/08/2025;8;2025;SAP
1238;ID0331;6321;31/07/2025;01/08/2025;July;Purwokerto;2;Aktif;01/08/2025;8;2025;SAP
1239;ID0499;6321;31/07/2025;01/08/2025;July;Palembang;2;Aktif;01/08/2025;8;2025;SAP
1240;ID1003;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1241;ID0440;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1242;ID0314;6321;31/07/2025;01/08/2025;July;Purwokerto;2;Aktif;01/08/2025;8;2025;SAP
1243;ID0354;6321;31/07/2025;01/08/2025;July;Bandung;2;Aktif;01/08/2025;8;2025;SAP
1244;ID0318;6321;31/07/2025;01/08/2025;July;Bandung;2;Aktif;01/08/2025;8;2025;SAP
1245;ID0320;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1246;ID1143;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1247;ID0187;6321;31/07/2025;01/08/2025;July;Purwokerto;2;Aktif;01/08/2025;8;2025;SAP
1248;ID0606;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1249;ID0247;6321;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;SAP
1250;ID0565;6321;31/07/2025;01/08/2025;July;Bandung;2;Aktif;01/08/2025;8;2025;SAP
1251;ID0742;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1252;ID0548;6321;31/07/2025;01/08/2025;July;Purwokerto;2;Aktif;01/08/2025;8;2025;SAP
1253;ID0463;6321;31/07/2025;01/08/2025;July;Palembang;2;Aktif;01/08/2025;8;2025;SAP
1254;ID1239;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1255;ID1265;930;31/07/2025;31/07/2025;July;Bandung;1;Aktif;31/07/2025;7;2025;SAP
1256;ID1265;914;31/07/2025;31/07/2025;July;Purwokerto;1;Aktif;31/07/2025;7;2025;SAP
1257;ID0067;3341;31/07/2025;31/07/2025;July;Yogyakarta;1;Aktif;31/07/2025;7;2025;SAP
1258;ID0067;3418;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1259;ID0022;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1260;ID0115;6321;31/07/2025;01/08/2025;July;Cilacap;2;Aktif;01/08/2025;8;2025;SAP
1261;ID0085;6321;31/07/2025;01/08/2025;July;Yogyakarta;2;Aktif;01/08/2025;8;2025;SAP
1262;ID0144;3327;31/07/2025;31/07/2025;July;Jakarta;1;Aktif;31/07/2025;7;2025;SAP
1263;ID0173;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
1264;ID0194;6321;31/07/2025;01/08/2025;July;Purwokerto;2;Aktif;01/08/2025;8;2025;SAP
1265;ID0171;6321;31/07/2025;01/08/2025;July;Jakarta;2;Aktif;01/08/2025;8;2025;SAP
